num_prior_defaults,identity_verification_passed,device_fingerprint_match,application_velocity_24h,income_to_loan_ratio,account_age_days,employment_type,repayment_method,geo_risk_score,previous_loan_count,application_hour,mobile_os,marketing_campaign_id,label
2,0,0,5,0.88,27,unemployed,e-wallet,0.32,1,14,Android,C3,Non-fraud
2,1,1,1,1.844,84,salaried,bank_transfer,0.507,1,8,iOS,C4,Fraud
1,0,1,2,0.765,32,self-employed,bank_transfer,0.596,0,10,iOS,C4,Fraud
2,0,0,10,0.769,38,self-employed,cash_agent,0.651,0,4,iOS,C1,Fraud
1,1,1,2,1.797,88,salaried,bank_transfer,0.366,1,4,iOS,C2,Non-fraud
0,1,1,0,2.296,155,salaried,e-wallet,0.684,4,19,iOS,C1,Non-fraud
2,1,1,0,1.091,17,self-employed,e-wallet,0.545,0,17,iOS,C2,Fraud
1,1,0,0,1.624,27,self-employed,cash_agent,0.116,0,17,iOS,C4,Non-fraud
0,0,0,4,0.604,6,unemployed,bank_transfer,0.406,0,0,Android,C1,Fraud
0,0,1,0,1.131,31,unemployed,bank_transfer,0.266,0,21,Android,C5,Non-fraud
0,0,1,13,1.838,85,unemployed,e-wallet,0.442,2,7,iOS,C6,Fraud
0,1,0,0,1.678,17,salaried,bank_transfer,0.419,1,4,Android,C4,Non-fraud
0,1,1,0,1.448,19,unemployed,bank_transfer,0.365,0,12,iOS,C4,Non-fraud
3,0,1,6,0.613,15,unemployed,e-wallet,0.712,0,3,iOS,C6,Fraud
3,0,0,8,0.871,59,unemployed,e-wallet,0.617,0,18,Android,C5,Fraud
3,1,0,10,0.058,17,unemployed,e-wallet,0.613,0,22,iOS,C1,Fraud
2,1,0,1,0.961,21,salaried,bank_transfer,0.334,0,5,iOS,C2,Non-fraud
0,1,1,1,1.508,12,unemployed,e-wallet,0.284,0,13,Android,C5,Non-fraud
0,0,0,1,1.156,49,unemployed,cash_agent,0.489,1,6,Android,C4,Non-fraud
0,1,0,0,2.313,41,salaried,bank_transfer,0.575,1,19,Android,C1,Non-fraud
2,0,1,0,1.481,84,salaried,e-wallet,0.688,2,22,iOS,C3,Fraud
2,0,0,6,0.809,22,self-employed,e-wallet,0.532,0,1,Android,C5,Fraud
1,0,0,5,0.763,25,self-employed,cash_agent,0.803,1,15,iOS,C5,Fraud
2,1,1,2,1.149,20,unemployed,bank_transfer,0.268,0,11,iOS,C2,Fraud
0,0,1,1,2.444,54,salaried,e-wallet,0.701,0,0,Android,C4,Fraud
2,1,1,0,1.156,35,salaried,e-wallet,0.118,1,1,Android,C1,Fraud
0,1,1,4,1.042,34,unemployed,bank_transfer,0.25,0,20,Android,C1,Non-fraud
2,1,0,2,1.537,18,salaried,bank_transfer,0.165,0,14,Android,C6,Non-fraud
0,1,0,4,1.644,64,salaried,cash_agent,0.514,2,12,iOS,C3,Fraud
1,0,1,3,1.113,38,self-employed,e-wallet,0.418,3,17,Android,C4,Non-fraud
2,0,1,1,1.676,26,self-employed,e-wallet,0.885,0,19,Android,C1,Fraud
0,0,0,1,0.1,6,unemployed,bank_transfer,0.322,0,14,Android,C6,Non-fraud
0,0,1,3,1.755,38,self-employed,cash_agent,0.852,1,15,iOS,C4,Fraud
1,0,1,2,1.722,28,salaried,bank_transfer,0.301,1,13,Android,C5,Fraud
0,0,1,1,2.179,16,self-employed,e-wallet,0.698,0,11,Android,C4,Non-fraud
3,0,0,1,1.259,19,salaried,bank_transfer,0.379,1,11,Android,C3,Fraud
2,0,0,4,1.32,44,salaried,bank_transfer,0.744,2,5,Android,C5,Fraud
3,0,0,0,1.779,76,salaried,bank_transfer,0.517,1,12,Android,C6,Fraud
1,0,0,0,1.481,9,self-employed,e-wallet,0.795,0,2,Android,C4,Fraud
1,0,1,8,1.289,54,self-employed,bank_transfer,0.457,1,23,iOS,C6,Fraud
2,1,0,2,1.535,31,self-employed,bank_transfer,0.243,0,6,Android,C5,Non-fraud
2,1,1,1,1.588,17,salaried,bank_transfer,0.381,0,5,Android,C3,Fraud
1,0,0,2,0.943,10,unemployed,e-wallet,0.526,1,19,iOS,C5,Fraud
2,1,1,1,1.344,10,unemployed,bank_transfer,0.518,0,11,Android,C2,Fraud
1,0,1,2,0.727,58,self-employed,e-wallet,0.343,1,22,Android,C2,Non-fraud
5,0,1,1,0.69,6,unemployed,e-wallet,0.312,1,10,Android,C2,Fraud
3,1,1,1,1.66,19,unemployed,bank_transfer,0.601,0,2,Android,C3,Fraud
1,0,1,5,0.975,34,unemployed,e-wallet,0.222,0,6,iOS,C6,Fraud
0,1,0,4,1.011,183,salaried,e-wallet,0.516,0,8,Android,C4,Fraud
0,0,1,4,0.945,8,unemployed,bank_transfer,0.535,0,1,Android,C3,Fraud
1,0,1,11,0.05,14,unemployed,e-wallet,0.651,0,6,Android,C6,Fraud
1,0,1,2,1.789,65,salaried,bank_transfer,0.165,0,5,iOS,C3,Fraud
3,0,1,2,0.283,13,self-employed,e-wallet,0.496,1,10,Android,C2,Fraud
1,0,1,0,1.796,29,self-employed,bank_transfer,0.777,0,16,iOS,C2,Fraud
2,1,1,0,0.713,24,unemployed,bank_transfer,0.251,0,21,Android,C4,Fraud
1,0,0,2,1.175,14,unemployed,cash_agent,0.555,0,18,Android,C2,Fraud
0,0,1,1,1.247,52,unemployed,bank_transfer,0.319,1,21,iOS,C1,Non-fraud
0,1,0,1,1.708,47,self-employed,bank_transfer,0.461,0,7,iOS,C5,Non-fraud
1,1,1,1,1.043,25,unemployed,bank_transfer,0.43,1,1,iOS,C4,Non-fraud
1,1,1,3,1.316,25,self-employed,bank_transfer,0.237,1,2,Android,C6,Non-fraud
1,1,0,9,1.7,144,salaried,cash_agent,0.865,3,20,Android,C4,Fraud
1,0,0,0,1.237,11,unemployed,e-wallet,0.634,0,7,Android,C3,Fraud
1,0,0,1,1.329,37,self-employed,e-wallet,0.534,1,3,Android,C6,Fraud
0,0,0,0,1.297,22,salaried,bank_transfer,0.358,0,5,iOS,C2,Non-fraud
3,0,0,1,0.639,9,unemployed,bank_transfer,0.137,0,21,Android,C6,Fraud
0,1,1,0,0.708,10,unemployed,cash_agent,0.746,0,21,Android,C4,Fraud
3,1,1,2,1.077,9,self-employed,e-wallet,0.71,0,7,iOS,C1,Fraud
1,0,0,1,1.067,27,unemployed,bank_transfer,0.296,1,10,Android,C6,Fraud
0,0,1,1,0.89,7,unemployed,bank_transfer,0.267,0,10,iOS,C1,Non-fraud
0,1,1,0,2.37,64,salaried,bank_transfer,0.81,3,4,Android,C1,Non-fraud
2,0,1,4,1.252,37,unemployed,e-wallet,0.8,0,15,Android,C6,Fraud
1,1,0,0,0.526,6,unemployed,bank_transfer,0.479,0,10,iOS,C4,Fraud
3,0,0,12,0.371,38,unemployed,e-wallet,0.777,0,12,Android,C5,Fraud
2,0,1,3,1.098,52,unemployed,bank_transfer,0.859,0,6,Android,C3,Fraud
2,0,0,5,0.737,80,self-employed,bank_transfer,0.503,0,9,iOS,C4,Fraud
3,0,1,4,0.948,12,unemployed,e-wallet,0.776,0,6,iOS,C3,Fraud
4,0,0,6,0.05,46,unemployed,e-wallet,0.78,0,18,iOS,C1,Fraud
1,1,0,0,0.827,13,self-employed,bank_transfer,0.348,1,22,Android,C3,Fraud
0,1,1,0,2.354,74,salaried,bank_transfer,0.237,0,8,Android,C6,Non-fraud
3,0,0,12,0.076,7,unemployed,e-wallet,0.901,0,17,Android,C5,Fraud
0,1,0,0,2.13,44,salaried,bank_transfer,0.073,2,21,iOS,C5,Non-fraud
1,1,1,1,1.18,43,self-employed,bank_transfer,0.216,1,7,iOS,C6,Non-fraud
0,0,0,3,0.447,23,unemployed,e-wallet,0.583,0,7,Android,C5,Fraud
2,1,1,0,1.979,240,salaried,bank_transfer,0.219,2,15,iOS,C2,Fraud
2,0,0,2,0.92,28,self-employed,e-wallet,0.505,0,0,Android,C1,Fraud
3,0,0,1,0.05,4,unemployed,e-wallet,0.319,0,4,Android,C1,Fraud
0,1,0,2,1.502,8,unemployed,bank_transfer,0.272,1,19,Android,C5,Fraud
1,0,0,2,1.172,23,unemployed,e-wallet,0.543,0,11,Android,C4,Fraud
3,0,0,6,1.111,33,salaried,cash_agent,0.766,1,14,Android,C6,Fraud
1,0,1,2,1.413,21,unemployed,e-wallet,0.833,2,3,iOS,C6,Fraud
1,1,1,0,2.691,88,salaried,e-wallet,0.538,2,4,Android,C3,Non-fraud
2,0,0,5,0.517,13,unemployed,cash_agent,0.483,0,22,iOS,C6,Fraud
2,0,0,0,1.222,46,self-employed,e-wallet,0.446,1,17,Android,C2,Fraud
4,0,0,7,1.157,39,salaried,e-wallet,0.592,0,12,Android,C3,Fraud
0,1,1,5,1.192,25,self-employed,bank_transfer,0.3,0,18,iOS,C6,Non-fraud
0,1,1,2,1.39,20,unemployed,bank_transfer,0.406,0,5,iOS,C6,Non-fraud
0,1,0,6,0.967,14,unemployed,e-wallet,0.59,0,22,iOS,C4,Fraud
1,0,1,6,1.099,20,self-employed,cash_agent,0.784,0,7,Android,C4,Fraud
0,1,0,2,0.74,38,self-employed,e-wallet,0.415,0,11,Android,C1,Fraud
3,1,0,4,0.885,28,self-employed,bank_transfer,0.776,0,1,Android,C2,Fraud
2,0,0,10,1.238,21,self-employed,bank_transfer,0.669,0,17,Android,C6,Fraud
0,0,1,1,0.965,20,unemployed,bank_transfer,0.838,0,18,iOS,C5,Fraud
2,0,1,2,0.684,13,unemployed,e-wallet,0.75,0,13,Android,C1,Fraud
1,1,0,1,1.343,51,self-employed,bank_transfer,0.662,0,1,Android,C2,Non-fraud
3,1,0,2,0.269,8,unemployed,e-wallet,0.32,0,13,iOS,C5,Fraud
2,1,0,3,0.114,17,unemployed,e-wallet,0.259,1,20,iOS,C6,Fraud
1,1,0,2,1.207,33,unemployed,e-wallet,0.552,0,0,Android,C1,Non-fraud
1,1,0,3,0.235,22,unemployed,bank_transfer,0.72,0,20,iOS,C3,Non-fraud
0,0,0,1,1.635,19,unemployed,e-wallet,0.168,1,10,Android,C3,Non-fraud
0,1,1,1,1.974,45,self-employed,e-wallet,0.533,2,21,iOS,C1,Non-fraud
0,0,1,2,0.997,18,unemployed,cash_agent,0.612,0,19,Android,C6,Non-fraud
0,1,1,1,1.133,18,self-employed,cash_agent,0.62,2,12,iOS,C4,Non-fraud
1,1,0,0,0.982,11,unemployed,bank_transfer,0.773,0,22,Android,C1,Fraud
1,1,0,2,1.794,22,self-employed,bank_transfer,0.231,0,19,Android,C6,Non-fraud
3,0,1,1,0.556,15,unemployed,e-wallet,0.284,0,1,Android,C4,Fraud
1,0,1,4,0.978,44,self-employed,cash_agent,0.513,0,18,Android,C5,Fraud
1,1,1,0,2.075,85,salaried,e-wallet,0.384,0,16,iOS,C4,Non-fraud
0,0,1,3,1.514,15,self-employed,bank_transfer,0.587,1,0,iOS,C3,Fraud
0,0,1,1,0.892,14,self-employed,cash_agent,0.552,0,9,Android,C2,Non-fraud
1,1,0,0,0.876,39,self-employed,e-wallet,0.137,1,11,iOS,C3,Non-fraud
0,0,1,5,0.896,35,unemployed,e-wallet,0.858,1,3,iOS,C5,Non-fraud
1,0,0,3,1.304,29,self-employed,e-wallet,0.79,0,6,Android,C4,Fraud
0,1,1,0,1.83,46,salaried,bank_transfer,0.256,1,10,Android,C2,Non-fraud
0,0,1,0,1.266,14,unemployed,bank_transfer,0.264,0,21,iOS,C2,Non-fraud
3,0,0,1,1.118,78,self-employed,cash_agent,0.672,0,11,iOS,C3,Fraud
1,1,1,0,1.435,40,self-employed,e-wallet,0.362,1,22,Android,C5,Non-fraud
1,0,0,7,1.0,36,unemployed,bank_transfer,0.548,0,11,Android,C1,Fraud
0,1,1,0,2.581,38,self-employed,bank_transfer,0.198,1,4,Android,C1,Non-fraud
4,0,0,2,0.214,18,unemployed,cash_agent,0.794,0,12,Android,C5,Fraud
0,1,0,0,1.011,16,unemployed,bank_transfer,0.281,0,5,iOS,C2,Non-fraud
5,1,0,3,0.206,10,self-employed,e-wallet,0.731,0,8,Android,C1,Fraud
2,0,0,10,0.677,25,unemployed,e-wallet,0.598,0,19,Android,C6,Fraud
2,0,1,0,1.631,17,salaried,bank_transfer,0.164,0,20,Android,C6,Fraud
1,0,0,0,1.094,19,self-employed,bank_transfer,0.489,1,6,iOS,C1,Fraud
0,0,0,1,1.495,31,unemployed,e-wallet,0.396,0,23,Android,C3,Non-fraud
1,1,1,4,0.982,6,unemployed,e-wallet,0.423,0,9,Android,C6,Non-fraud
1,0,1,7,0.227,10,unemployed,bank_transfer,0.261,0,15,Android,C6,Fraud
8,0,0,20,0.05,8,unemployed,e-wallet,0.885,0,18,Android,C2,Fraud
0,1,1,0,1.805,23,self-employed,bank_transfer,0.233,0,10,Android,C6,Non-fraud
0,1,1,0,1.27,39,salaried,bank_transfer,0.406,0,9,iOS,C1,Non-fraud
3,1,1,2,1.279,12,unemployed,e-wallet,0.239,0,10,iOS,C1,Fraud
2,0,0,5,0.05,2,unemployed,bank_transfer,0.736,0,6,iOS,C5,Fraud
3,0,0,1,0.947,43,unemployed,bank_transfer,0.493,0,13,iOS,C1,Fraud
1,0,0,2,0.903,23,unemployed,e-wallet,0.544,0,1,Android,C3,Fraud
5,0,0,4,0.786,23,unemployed,bank_transfer,0.678,1,10,Android,C2,Non-fraud
2,0,0,1,1.243,18,self-employed,e-wallet,0.355,0,14,Android,C3,Fraud
3,1,1,0,1.216,21,self-employed,bank_transfer,0.246,0,1,Android,C2,Non-fraud
1,0,0,1,1.415,75,self-employed,e-wallet,0.565,0,11,Android,C1,Fraud
4,0,0,16,0.618,13,unemployed,e-wallet,0.577,0,12,Android,C6,Fraud
1,0,0,1,0.686,3,unemployed,e-wallet,0.507,0,20,Android,C6,Fraud
0,1,1,1,0.94,29,salaried,cash_agent,0.784,1,3,Android,C5,Fraud
1,1,1,0,2.54,44,self-employed,e-wallet,0.615,2,18,Android,C1,Non-fraud
0,0,1,4,0.612,16,unemployed,e-wallet,0.745,0,19,Android,C6,Fraud
1,0,1,0,2.156,31,salaried,bank_transfer,0.551,2,9,Android,C2,Fraud
2,0,1,4,0.716,11,self-employed,e-wallet,0.783,0,21,Android,C2,Fraud
3,0,1,4,0.955,105,unemployed,e-wallet,0.763,0,3,Android,C1,Fraud
4,0,0,11,0.394,24,unemployed,cash_agent,0.633,0,13,Android,C6,Fraud
0,1,0,0,1.128,9,self-employed,bank_transfer,0.111,0,20,iOS,C4,Fraud
3,0,0,1,0.624,16,unemployed,bank_transfer,0.522,0,18,Android,C5,Fraud
0,0,0,2,1.669,23,self-employed,bank_transfer,0.419,1,0,Android,C5,Non-fraud
0,1,0,1,0.899,24,self-employed,e-wallet,0.782,0,22,Android,C3,Non-fraud
3,1,0,12,0.311,23,unemployed,cash_agent,0.304,0,13,iOS,C6,Fraud
0,1,0,0,0.997,12,self-employed,bank_transfer,0.272,0,2,iOS,C3,Fraud
1,0,1,3,1.103,15,self-employed,e-wallet,0.434,0,1,iOS,C3,Fraud
0,0,1,3,0.88,7,unemployed,e-wallet,0.573,0,14,Android,C5,Fraud
0,1,0,0,2.403,25,salaried,e-wallet,0.326,1,10,Android,C2,Non-fraud
2,1,1,2,1.144,7,unemployed,e-wallet,0.612,0,4,Android,C6,Fraud
2,0,1,4,0.76,11,unemployed,cash_agent,0.735,0,9,Android,C1,Fraud
2,1,1,3,0.79,47,salaried,e-wallet,0.173,1,1,iOS,C6,Fraud
3,1,1,4,0.762,29,unemployed,e-wallet,0.29,1,13,iOS,C4,Fraud
0,1,1,1,1.308,51,self-employed,e-wallet,0.612,2,7,iOS,C6,Non-fraud
5,1,0,1,0.403,23,unemployed,e-wallet,0.286,0,5,Android,C1,Fraud
4,0,0,2,1.241,12,unemployed,cash_agent,0.556,0,7,iOS,C6,Fraud
1,0,1,8,0.515,37,unemployed,e-wallet,0.541,0,12,Android,C5,Fraud
1,0,0,4,0.464,8,unemployed,cash_agent,0.665,0,6,Android,C2,Fraud
0,1,1,1,2.299,14,unemployed,bank_transfer,0.762,0,18,iOS,C5,Non-fraud
3,0,0,4,0.05,26,unemployed,cash_agent,0.411,0,7,iOS,C2,Fraud
1,0,1,1,0.579,27,unemployed,cash_agent,0.672,0,18,iOS,C2,Fraud
4,1,0,6,0.676,19,unemployed,e-wallet,0.726,0,14,iOS,C4,Fraud
0,1,1,1,1.78,22,salaried,e-wallet,0.701,0,8,iOS,C4,Non-fraud
3,1,0,6,0.934,8,self-employed,e-wallet,0.62,0,1,iOS,C5,Fraud
0,1,1,2,1.384,70,salaried,bank_transfer,0.102,0,13,Android,C6,Fraud
0,1,0,1,2.183,50,salaried,bank_transfer,0.391,1,11,Android,C6,Non-fraud
0,0,1,3,1.137,8,unemployed,e-wallet,0.406,1,23,Android,C6,Fraud
1,0,1,0,2.037,16,self-employed,e-wallet,0.22,1,4,iOS,C4,Fraud
1,0,0,3,1.392,88,salaried,cash_agent,0.669,1,0,iOS,C4,Fraud
3,0,0,9,0.05,28,unemployed,e-wallet,0.294,0,17,Android,C2,Fraud
1,0,0,1,0.214,14,unemployed,bank_transfer,0.512,1,5,iOS,C1,Non-fraud
1,1,1,6,1.66,25,self-employed,e-wallet,0.331,0,22,iOS,C4,Non-fraud
1,0,1,2,0.454,16,self-employed,e-wallet,0.424,0,8,iOS,C5,Fraud
0,1,1,3,1.695,84,salaried,bank_transfer,0.562,2,21,Android,C3,Non-fraud
0,1,1,0,1.99,40,salaried,e-wallet,0.553,2,21,Android,C5,Non-fraud
1,0,0,2,0.153,6,unemployed,cash_agent,0.853,0,15,iOS,C3,Fraud
1,0,1,2,1.446,42,salaried,cash_agent,0.856,1,5,Android,C2,Fraud
1,0,0,0,0.745,25,unemployed,e-wallet,0.433,1,1,Android,C1,Fraud
3,1,1,4,1.35,35,unemployed,bank_transfer,0.724,0,2,Android,C3,Fraud
1,1,1,1,2.146,21,salaried,bank_transfer,0.861,1,9,iOS,C5,Non-fraud
1,0,0,2,0.909,12,unemployed,e-wallet,0.57,0,10,iOS,C6,Fraud
1,0,1,4,0.94,57,unemployed,bank_transfer,0.431,1,13,iOS,C2,Fraud
4,1,0,1,1.141,12,self-employed,e-wallet,0.598,0,11,Android,C2,Fraud
2,1,0,4,0.196,8,unemployed,bank_transfer,0.379,0,21,Android,C2,Fraud
3,0,1,0,0.946,16,unemployed,bank_transfer,0.336,0,10,iOS,C4,Fraud
2,1,1,1,1.6,29,self-employed,e-wallet,0.247,1,20,iOS,C3,Non-fraud
2,1,1,1,1.655,51,self-employed,bank_transfer,0.559,1,12,iOS,C3,Fraud
1,1,1,3,0.601,40,salaried,bank_transfer,0.38,0,21,iOS,C2,Non-fraud
0,1,1,1,1.633,31,self-employed,bank_transfer,0.7,2,18,Android,C3,Non-fraud
2,0,0,5,0.447,5,unemployed,bank_transfer,0.265,1,11,Android,C3,Fraud
1,0,1,0,1.513,10,unemployed,e-wallet,0.656,0,18,Android,C1,Fraud
7,0,0,16,0.05,14,unemployed,e-wallet,0.408,1,13,Android,C6,Fraud
1,1,1,0,1.523,20,unemployed,bank_transfer,0.189,0,15,Android,C3,Fraud
1,0,0,1,1.496,59,unemployed,cash_agent,0.542,0,2,Android,C1,Fraud
1,0,0,2,1.436,13,self-employed,e-wallet,0.786,1,16,Android,C3,Fraud
4,1,0,12,0.112,8,unemployed,e-wallet,0.586,0,16,Android,C3,Fraud
3,1,0,1,0.444,17,self-employed,bank_transfer,0.221,0,19,Android,C6,Fraud
2,0,0,5,1.051,94,self-employed,cash_agent,0.821,0,9,Android,C6,Fraud
0,0,1,2,1.834,49,self-employed,e-wallet,0.267,0,20,iOS,C1,Non-fraud
1,1,1,3,1.125,18,self-employed,bank_transfer,0.411,1,8,Android,C4,Non-fraud
2,0,1,3,1.225,23,salaried,e-wallet,0.822,1,14,Android,C3,Fraud
2,0,1,5,0.925,17,unemployed,e-wallet,0.406,0,15,Android,C2,Fraud
1,0,0,8,0.407,30,unemployed,e-wallet,0.357,0,0,Android,C4,Fraud
0,1,0,3,1.286,98,self-employed,bank_transfer,0.757,0,2,Android,C5,Non-fraud
5,0,1,13,0.479,6,unemployed,bank_transfer,0.798,0,15,iOS,C4,Fraud
0,1,1,2,1.149,16,self-employed,bank_transfer,0.197,0,0,iOS,C4,Non-fraud
0,0,0,0,1.563,20,salaried,e-wallet,0.528,0,20,Android,C3,Non-fraud
1,0,0,3,1.545,50,salaried,bank_transfer,0.225,2,9,Android,C6,Fraud
1,1,1,0,2.063,54,salaried,e-wallet,0.2,1,5,Android,C3,Non-fraud
2,0,0,9,0.442,54,unemployed,e-wallet,0.548,0,15,Android,C4,Fraud
0,1,0,1,1.254,13,self-employed,e-wallet,0.479,0,3,Android,C5,Fraud
2,0,0,1,0.775,6,unemployed,e-wallet,0.283,0,19,Android,C5,Fraud
1,1,0,0,1.406,18,unemployed,bank_transfer,0.417,1,17,iOS,C4,Non-fraud
0,1,1,2,2.447,47,salaried,bank_transfer,0.315,0,21,Android,C4,Non-fraud
2,0,0,3,0.61,27,unemployed,e-wallet,0.764,0,23,Android,C6,Fraud
0,1,1,1,1.496,16,self-employed,bank_transfer,0.416,0,19,Android,C5,Fraud
0,0,0,2,1.143,55,self-employed,cash_agent,0.777,3,0,Android,C4,Fraud
5,1,0,20,0.832,65,self-employed,e-wallet,0.411,0,17,Android,C6,Fraud
1,0,0,1,0.075,4,self-employed,bank_transfer,0.547,1,8,Android,C1,Fraud
0,1,0,0,1.68,20,self-employed,e-wallet,0.432,1,21,Android,C4,Non-fraud
1,1,1,0,0.908,31,salaried,e-wallet,0.266,3,16,Android,C4,Non-fraud
0,0,1,2,2.066,77,salaried,cash_agent,0.863,2,14,Android,C2,Fraud
0,0,1,6,0.804,32,self-employed,cash_agent,0.713,0,20,Android,C3,Fraud
0,0,0,1,1.476,27,self-employed,bank_transfer,0.522,0,15,Android,C2,Non-fraud
0,1,1,1,2.347,65,salaried,e-wallet,0.606,1,20,iOS,C6,Non-fraud
3,1,0,4,0.736,18,unemployed,cash_agent,0.507,0,4,Android,C5,Fraud
1,1,1,1,1.148,23,unemployed,bank_transfer,0.607,0,11,iOS,C1,Non-fraud
7,1,0,17,0.313,22,unemployed,cash_agent,0.818,0,4,iOS,C3,Fraud
0,0,1,0,0.917,12,self-employed,bank_transfer,0.729,1,17,iOS,C4,Fraud
0,0,1,1,1.495,20,unemployed,bank_transfer,0.457,0,13,iOS,C2,Non-fraud
0,1,1,2,1.415,18,self-employed,bank_transfer,0.539,1,22,Android,C4,Non-fraud
1,0,1,1,0.747,7,unemployed,bank_transfer,0.365,0,21,Android,C5,Fraud
1,1,0,0,1.681,106,salaried,bank_transfer,0.627,2,9,Android,C2,Non-fraud
1,0,1,0,0.399,11,unemployed,bank_transfer,0.452,0,6,iOS,C2,Fraud
1,1,1,1,1.596,41,self-employed,bank_transfer,0.711,0,22,iOS,C2,Non-fraud
0,0,0,0,1.081,37,self-employed,e-wallet,0.416,0,5,iOS,C3,Non-fraud
1,0,0,4,0.99,75,self-employed,bank_transfer,0.234,2,21,iOS,C1,Fraud
1,0,1,3,1.802,70,salaried,cash_agent,0.447,1,14,Android,C5,Fraud
1,1,1,0,1.496,34,self-employed,bank_transfer,0.241,0,21,iOS,C2,Non-fraud
1,0,0,1,0.949,13,self-employed,bank_transfer,0.448,0,16,iOS,C3,Fraud
2,1,1,7,1.093,28,self-employed,e-wallet,0.082,1,0,iOS,C6,Fraud
0,1,0,1,1.329,62,self-employed,e-wallet,0.717,0,1,Android,C6,Fraud
2,0,1,2,2.378,37,self-employed,bank_transfer,0.461,1,8,iOS,C4,Fraud
1,1,0,2,1.066,22,self-employed,e-wallet,0.169,0,4,Android,C6,Non-fraud
1,1,0,7,0.397,24,unemployed,cash_agent,0.693,1,15,iOS,C6,Fraud
1,1,1,0,1.34,150,salaried,e-wallet,0.353,0,10,Android,C2,Non-fraud
1,0,0,0,0.871,18,unemployed,bank_transfer,0.566,0,13,Android,C2,Fraud
0,1,1,1,1.885,28,salaried,bank_transfer,0.46,0,11,iOS,C3,Non-fraud
3,0,0,4,1.063,15,self-employed,bank_transfer,0.785,0,9,iOS,C3,Non-fraud
0,1,1,0,1.734,54,salaried,bank_transfer,0.787,2,13,Android,C4,Non-fraud
3,0,0,5,1.151,63,self-employed,cash_agent,0.501,0,19,iOS,C2,Fraud
0,1,1,0,1.727,84,self-employed,e-wallet,0.193,0,19,iOS,C2,Non-fraud
1,1,0,3,1.193,23,self-employed,e-wallet,0.405,0,22,Android,C3,Non-fraud
0,0,0,0,1.43,26,unemployed,e-wallet,0.379,1,10,Android,C4,Non-fraud
0,0,0,3,1.727,92,self-employed,bank_transfer,0.43,2,7,iOS,C6,Fraud
0,1,0,2,1.137,43,unemployed,bank_transfer,0.292,0,18,iOS,C2,Non-fraud
2,1,1,0,2.497,60,salaried,bank_transfer,0.316,0,21,Android,C1,Fraud
0,0,1,0,2.346,62,salaried,bank_transfer,0.777,2,23,iOS,C5,Fraud
0,1,1,0,2.283,93,salaried,bank_transfer,0.456,2,2,iOS,C5,Non-fraud
0,0,1,0,1.413,33,self-employed,bank_transfer,0.399,1,2,Android,C1,Non-fraud
2,0,0,5,0.972,17,unemployed,cash_agent,0.641,0,1,Android,C2,Fraud
3,1,0,3,1.128,14,unemployed,bank_transfer,0.792,0,17,Android,C1,Fraud
1,1,1,3,1.511,9,self-employed,bank_transfer,0.089,2,15,Android,C2,Non-fraud
1,0,1,1,1.396,21,salaried,bank_transfer,0.277,0,15,iOS,C6,Fraud
1,1,0,2,0.543,14,unemployed,e-wallet,0.346,0,3,Android,C3,Fraud
3,0,1,20,0.977,55,unemployed,cash_agent,0.769,0,20,Android,C6,Fraud
2,1,1,2,1.186,5,unemployed,bank_transfer,0.307,0,12,iOS,C6,Fraud
2,0,0,7,0.25,13,self-employed,cash_agent,0.679,0,6,Android,C3,Fraud
3,1,1,2,0.56,39,salaried,bank_transfer,0.223,0,5,Android,C2,Non-fraud
3,0,0,0,1.233,21,self-employed,e-wallet,0.474,0,0,Android,C1,Fraud
2,0,0,7,0.452,12,unemployed,cash_agent,0.949,0,4,Android,C2,Fraud
1,0,0,0,1.381,19,self-employed,bank_transfer,0.871,1,18,Android,C3,Fraud
1,1,1,2,1.084,46,self-employed,e-wallet,0.834,2,22,Android,C3,Non-fraud
1,0,1,5,1.091,32,self-employed,bank_transfer,0.847,0,12,iOS,C5,Fraud
1,1,1,1,2.065,41,self-employed,bank_transfer,0.377,1,13,Android,C6,Non-fraud
0,0,1,6,1.796,74,salaried,bank_transfer,0.718,2,18,Android,C6,Fraud
3,0,1,1,0.938,32,self-employed,e-wallet,0.701,1,16,Android,C1,Fraud
1,1,1,0,1.899,60,unemployed,cash_agent,0.551,0,22,Android,C3,Non-fraud
0,1,0,0,2.538,83,salaried,e-wallet,0.284,1,7,iOS,C2,Non-fraud
1,1,0,1,1.89,42,salaried,bank_transfer,0.756,2,3,Android,C1,Non-fraud
1,1,1,1,1.652,34,self-employed,e-wallet,0.698,1,20,iOS,C1,Non-fraud
4,0,0,12,0.05,30,unemployed,cash_agent,0.472,0,15,iOS,C6,Fraud
2,0,0,6,0.999,32,unemployed,cash_agent,0.768,1,20,Android,C2,Fraud
0,0,1,0,1.338,20,unemployed,e-wallet,0.913,0,8,iOS,C1,Fraud
2,0,0,3,0.501,15,self-employed,bank_transfer,0.417,1,9,iOS,C3,Fraud
0,1,1,1,1.352,45,self-employed,bank_transfer,0.332,1,4,Android,C4,Non-fraud
1,1,0,0,1.187,55,self-employed,cash_agent,0.608,0,13,iOS,C6,Non-fraud
4,0,1,0,1.6,77,self-employed,cash_agent,0.815,0,21,Android,C4,Fraud
0,1,1,0,1.889,36,self-employed,bank_transfer,0.312,1,15,Android,C1,Non-fraud
